358 1.79 -2.24976 0.0540787
359 1.795 -2.34347 0.0100777
360 1.8 -2.23266 0.0560477
361 1.805 -2.26065 0.0518205
362 1.81 -2.26649 0.0502921
363 1.815 -2.37673 -0.0181844
364 1.82 -2.3534 0.00228967
365 1.825 -2.32223 0.024802
366 1.83 -2.2932 0.040507
367 1.835 -2.19243 0.0529942
368 1.84 -2.19755 0.0539858
369 1.845 -2.2114 0.0557865
370 1.85 -2.22757 0.0562601
371 1.855 -2.12499 0.023429
372 1.86 -2.2458 0.0547056
373 1.865 -2.28014 0.0458604
374 1.87 -2.40288 -0.0446307
375 1.875 -2.30479 0.0348603
376 1.88 -2.22986 0.056186
377 1.885 -2.29409 0.0401035
378 1.89 -2.17197 0.0472629
379 1.895 -2.08119 -0.012003
380 1.9 -2.13395 0.0291156
381 1.905 -2.13829 0.031676
382 1.91 -2.21889 0.0562234
383 1.915 -2.14175 0.0336278
384 1.92 -2.14605 0.0359432
385 1.925 -2.05579 -0.0382064
386 1.93 -2.04318 -0.0527269
387 1.935 -1.94569 -0.195886
388 1.94 -2.04963 -0.0451735
389 1.945 -1.97933 -0.140623
390 1.95 -1.92415 -0.234165
391 1.955 -2.02107 -0.0804867
392 1.96 -1.90468 -0.270562
393 1.965 -1.95668 -0.177189
394 1.97 -1.9878 -0.12764
395 1.975 -1.88203 -0.314843
396 1.98 -1.83947 -0.402984
397 1.985 -1.91327 -0.254294
398 1.99 -2.00878 -0.0971751
399 1.995 -1.98362 -0.133991
400 2 -2.06364 -0.0296767
401 2.005 -2.1451 0.0354434
402 2.01 -2.11142 0.0137978
403 2.015 -2.03089 -0.0677912
404 2.02 -1.93211 -0.219769
405 2.025 -1.8628 -0.35393
406 2.03 -1.88453 -0.309861
407 2.035 -1.87866 -0.321605
408 2.04 -1.85636 -0.367307
409 2.045 -1.73879 -0.628383
410 2.05 -1.71275 -0.68834
411 2.055 -1.6892 -0.742438
412 2.06 -1.64138 -0.850399
413 2.065 -1.61452 -0.909096
414 2.07 -1.66827 -0.790112
415 2.075 -1.71542 -0.682189
416 2.08 -1.59184 -0.957066
417 2.085 -1.63086 -0.873602
418 2.09 -1.75286 -0.596057
419 2.095 -1.6887 -0.743584
420 2.1 -1.61153 -0.91551
421 2.105 -1.58912 -0.962707
422 2.11 -1.67867 -0.766489
423 2.115 -1.57948 -0.982494
424 2.12 -1.57871 -0.984053
425 2.125 -1.57959 -0.982265
426 2.13 -1.68503 -0.751961
427 2.135 -1.58201 -0.977331
428 2.14 -1.48265 -1.15783
429 2.145 -1.55681 -1.02758
430 2.15 -1.46396 -1.18568
431 2.155 -1.45863 -1.1932
432 2.16 -1.37803 -1.28163
433 2.165 -1.39752 -1.26487
434 2.17 -1.294 -1.31556
435 2.175 -1.38592 -1.27522
436 2.18 -1.46831 -1.17939
437 2.185 -1.54292 -1.05411
438 2.19 -1.46382 -1.18588
439 2.195 -1.34119 -1.30443
440 2.2 -1.4051 -1.25752
441 2.205 -1.4901 -1.14612
442 2.21 -1.55544 -1.03023
443 2.215 -1.64668 -0.838637
444 2.22 -1.52956 -1.07876
445 2.225 -1.45562 -1.19736
446 2.23 -1.39319 -1.26886
447 2.235 -1.28561 -1.3153
448 2.24 -1.23833 -1.30065
449 2.245 -1.23563 -1.29912
450 2.25 -1.34593 -1.30217
451 2.255 -1.32722 -1.30991
452 2.26 -1.3277 -1.30975
453 2.265 -1.44071 -1.21705
454 2.27 -1.33291 -1.30789
455 2.275 -1.40257 -1.26003
456 2.28 -1.45478 -1.19851
457 2.285 -1.55272 -1.03547
458 2.29 -1.58443 -0.972364
459 2.295 -1.66792 -0.790896
460 2.3 -1.62754 -0.88086
461 2.305 -1.67065 -0.784723
